year,character,index,region,security,avg.price,name,size,address,supply,people,rate,rank,sum,value,d.sub,d.hos,cut
2021 1차,청년매입,재공급,성북구,57.7,3716,드림빌2차,14,서울특별시 성북구 서경로13길 33(드림빌2차),2,68,34,1순위,7,61900,470,400,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,14,강동구 천호동 458-3,5,90,18,1순위 ,7,105000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,14,강동구 천호동 458-3,7,403,57.6,1순위 ,7,105000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,19,강동구 천호동 458-3,11,"3,955",359.5,1순위,7,155000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,14,강동구 천호동 458-3,5,90,18,1순위 ,7,105000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,14,강동구 천호동 458-3,7,403,57.6,1순위 ,7,105000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,19,강동구 천호동 458-3,11,"3,955",359.5,1순위,7,155000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,14,강동구 천호동 458-3,5,90,18,1순위 ,7,105000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,14,강동구 천호동 458-3,7,403,57.6,1순위 ,7,105000,120,200,27
2021 1차,역세권 청년,신규공급,강동구,57.75,4686,천호역 한강리슈빌,19,강동구 천호동 458-3,11,"3,955",359.5,1순위,7,155000,120,200,27
2021 1차,역세권 청년,신규공급,강서구,55.68,4145,해링턴플레이스,17,강서구 화곡동 1013-3,29,665,22.9,1순위 ,7,233000,278,300,27
2021 1차,역세권 청년,신규공급,강서구,55.68,4145,해링턴플레이스,23,강서구 화곡동 1013-3,16,251,15.7,1순위 ,7,283000,278,300,27
2021 1차,역세권 청년,신규공급,강서구,55.68,4145,해링턴플레이스,17,강서구 화곡동 1013-3,29,665,22.9,1순위 ,7,233000,278,300,27
2021 1차,역세권 청년,신규공급,강서구,55.68,4145,해링턴플레이스,23,강서구 화곡동 1013-3,16,251,15.7,1순위 ,7,283000,278,300,27
2021 1차,역세권 청년,신규공급,강서구,55.68,4145,해링턴플레이스,17,강서구 화곡동 1013-3,29,665,22.9,1순위 ,7,233000,278,300,27
2021 1차,역세권 청년,신규공급,강서구,55.68,4145,해링턴플레이스,23,강서구 화곡동 1013-3,16,251,15.7,1순위 ,7,283000,278,300,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,16,마포구 상수동 355-2,6,474,79,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,16,마포구 상수동 355-2,9,"2,571",285.7,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,18,마포구 상수동 355-2,2,140,70,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,16,마포구 상수동 355-2,6,474,79,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,16,마포구 상수동 355-2,9,"2,571",285.7,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,18,마포구 상수동 355-2,2,140,70,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,16,마포구 상수동 355-2,6,474,79,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,16,마포구 상수동 355-2,9,"2,571",285.7,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,마포구,58.6,5079,홍대 크리원,18,마포구 상수동 355-2,2,140,70,1순위,7,103000,320,500,27
2021 1차,역세권 청년,신규공급,중랑구,51.41,3155,제이스타 상봉,17,중랑구 상봉동 109-34,1,127,127,1순위 ,7,91000,200,100,27
2021 1차,역세권 청년,신규공급,중랑구,51.41,3155,제이스타 상봉,17,중랑구 상봉동 109-34,1,127,127,1순위 ,7,91000,200,100,27
2021 1차,역세권 청년,신규공급,중랑구,51.41,3155,제이스타 상봉,17,중랑구 상봉동 109-34,1,127,127,1순위 ,7,91000,200,100,27
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,17,마포구 백범로 31길 21,28,199,7.1,1순위,6,235000,150,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,18,마포구 백범로 31길 21,30,1137,37.9,1순위,6,243000,150,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,5455,1363.8,1순위,6,303000,200,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,1770,442.5,1순위,6,303000,200,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,17,마포구 백범로 31길 21,28,199,7.1,1순위,6,235000,150,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,18,마포구 백범로 31길 21,30,1137,37.9,1순위,6,243000,150,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,5455,1363.8,1순위,6,303000,200,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,1770,442.5,1순위,6,303000,200,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,17,마포구 백범로 31길 21,28,199,7.1,1순위,6,235000,150,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,18,마포구 백범로 31길 21,30,1137,37.9,1순위,6,243000,150,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,5455,1363.8,1순위,6,303000,200,200,26
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,1770,442.5,1순위,6,303000,200,200,26
2022 2차,청년매입,신규공급,관악구,52.54,3584,신림파크빌,32,"서울특별시 관악구 남부순환로155길 30, 신림파크빌 (신림동 505-10)",9,801,89,1순위,6,287500,550,270,26
2022 2차,청년매입,신규공급,관악구,52.54,3584,신림파크빌,32,"서울특별시 관악구 남부순환로155길 30, 신림파크빌 (신림동 505-10)",9,801,89,1순위,6,287500,550,270,26
2022 2차,청년매입,신규공급,관악구,52.54,3584,신림파크빌,32,"서울특별시 관악구 남부순환로155길 30, 신림파크빌 (신림동 505-10)",9,801,89,1순위,6,287500,550,270,26
2022 2차,청년매입,재공급,구로구,56.28,3594,계림웨스트밸리,49,"서울특별시 구로구 경인로 70, 계림웨스트밸리 (오류동 360)",9,471,52.3,1순위,6,278400,640,640,26
2022 2차,청년매입,재공급,구로구,56.28,3594,계림웨스트밸리,49,"서울특별시 구로구 경인로 70, 계림웨스트밸리 (오류동 360)",9,471,52.3,1순위,6,278400,640,640,26
2022 2차,청년매입,재공급,구로구,56.28,3594,계림웨스트밸리,49,"서울특별시 구로구 경인로 70, 계림웨스트밸리 (오류동 360)",9,471,52.3,1순위,6,278400,640,640,26
2022 2차,역세권 청년,재공급,강서구,55.68,4145,엘크루 발산,30,등촌동 671-1,7,"1,209",172.7,1순위 ,6,343000,380,50,26
2022 2차,역세권 청년,재공급,강서구,55.68,4145,엘크루 발산,30,등촌동 671-1,7,"1,209",172.7,1순위 ,6,343000,380,50,26
2022 2차,역세권 청년,재공급,강서구,55.68,4145,엘크루 발산,30,등촌동 671-1,7,"1,209",172.7,1순위 ,6,343000,380,50,26
2022 1차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 A동,54,"금천구 독산로96길 27-6, 독산동 234-22",1,144,144,1순위,6,254700,780,700,26
2022 1차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 A동,54,"금천구 독산로96길 27-6, 독산동 234-22",1,144,144,1순위,6,254700,780,700,26
2022 1차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 A동,54,"금천구 독산로96길 27-6, 독산동 234-22",1,144,144,1순위,6,254700,780,700,26
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,36,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",4,243,60.8,1순위,6,404400,450,520,26
2022 1차,청년매입,신규공급,송파구,58.76,6161,파인빌2,35,"송파구 백제고분로 42길 18-9, 파인빌2 (송파동 91-1)",8,578,72.3,1순위,6,340300,350,190,26
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,36,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",4,243,60.8,1순위,6,404400,450,520,26
2022 1차,청년매입,신규공급,송파구,58.76,6161,파인빌2,35,"송파구 백제고분로 42길 18-9, 파인빌2 (송파동 91-1)",8,578,72.3,1순위,6,340300,350,190,26
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,36,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",4,243,60.8,1순위,6,404400,450,520,26
2022 1차,청년매입,신규공급,송파구,58.76,6161,파인빌2,35,"송파구 백제고분로 42길 18-9, 파인빌2 (송파동 91-1)",8,578,72.3,1순위,6,340300,350,190,26
2021 2차,청년매입,재공급,강서구,55.68,4145,현대그린빌,54,"공항대로75길 47, 염창동 263-11",1,119,119,1순위,6,108900,840,890,26
2021 2차,청년매입,재공급,강서구,55.68,4145,현대그린빌,54,"공항대로75길 47, 염창동 263-11",1,119,119,1순위,6,108900,840,890,26
2021 2차,청년매입,재공급,강서구,55.68,4145,현대그린빌,54,"공항대로75길 47, 염창동 263-11",1,119,119,1순위,6,108900,840,890,26
2021 2차,청년매입,재공급,동대문구,53.51,3871,더존에이스빌 가동,55,"천호대로89길 51, 장안동 445-3",6,235,39.2,1순위,6,262100,530,390,26
2021 2차,청년매입,재공급,동대문구,53.51,3871,더존에이스빌 가동,55,"천호대로89길 51, 장안동 445-3",6,235,39.2,1순위,6,262100,530,390,26
2021 2차,청년매입,재공급,동대문구,53.51,3871,더존에이스빌 가동,55,"천호대로89길 51, 장안동 445-3",6,235,39.2,1순위,6,262100,530,390,26
2021 2차,청년매입,신규공급,영등포구,55.76,4871,케이앰캐슬타운 [30A],30,"선유서로26길 28, 양평동1가 208-1",10,916,91.6,1순위,6,255100,340,230,26
2021 2차,청년매입,신규공급,영등포구,55.76,4871,케이앰캐슬타운 [30A],30,"선유서로26길 28, 양평동1가 208-1",10,916,91.6,1순위,6,255100,340,230,26
2021 2차,청년매입,신규공급,영등포구,55.76,4871,케이앰캐슬타운 [30A],30,"선유서로26길 28, 양평동1가 208-1",10,916,91.6,1순위,6,255100,340,230,26
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [37A],37,"동일로169가길 27, 묵동 235-32",1,49,49,1순위,6,306000,260,610,26
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [37A],37,"동일로169가길 27, 묵동 235-32",1,49,49,1순위,6,306000,260,610,26
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [37A],37,"동일로169가길 27, 묵동 235-32",1,49,49,1순위,6,306000,260,610,26
2021 1차,역세권 청년,재공급,용산구,56.21,6006,용산 베르디움 프렌즈,20,용산구 한강로 2가 2-350,37,"1,402",37.9,1순위,6,233000,150,260,26
2021 1차,역세권 청년,재공급,용산구,56.21,6006,용산 베르디움 프렌즈,20,용산구 한강로 2가 2-350,37,"1,402",37.9,1순위,6,233000,150,260,26
2021 1차,역세권 청년,재공급,용산구,56.21,6006,용산 베르디움 프렌즈,20,용산구 한강로 2가 2-350,37,"1,402",37.9,1순위,6,233000,150,260,26
2022 2차,청년매입,신규공급,강남구,59.1,8432,희준빌,27,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",8,631,78.9,1순위,5,320900,360,270,25
2022 2차,청년매입,신규공급,강남구,59.1,8432,희준빌,31,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",2,108,54,1순위,5,370900,360,270,25
2022 2차,청년매입,신규공급,강남구,59.1,8432,희준빌,27,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",8,631,78.9,1순위,5,320900,360,270,25
2022 2차,청년매입,신규공급,강남구,59.1,8432,희준빌,31,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",2,108,54,1순위,5,370900,360,270,25
2022 2차,청년매입,신규공급,강남구,59.1,8432,희준빌,27,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",8,631,78.9,1순위,5,320900,360,270,25
2022 2차,청년매입,신규공급,강남구,59.1,8432,희준빌,31,"서울특별시 강남구 논현로121길 35, 희준빌 (논현동 173-5)",2,108,54,1순위,5,370900,360,270,25
2022 2차,청년매입,신규공급,강동구,57.75,4686,성내어반스,33,"서울특별시 강동구 성안로9길 42-11, 성내어반스 (성내동 525-8)",4,152,38,1순위,5,315100,550,270,25
2022 2차,청년매입,신규공급,강동구,57.75,4686,허브빌,25,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",1,19,19,1순위,5,194000,440,610,25
2022 2차,청년매입,신규공급,강동구,57.75,4686,성내어반스,33,"서울특별시 강동구 성안로9길 42-11, 성내어반스 (성내동 525-8)",4,152,38,1순위,5,315100,550,270,25
2022 2차,청년매입,신규공급,강동구,57.75,4686,허브빌,25,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",1,19,19,1순위,5,194000,440,610,25
2022 2차,청년매입,신규공급,강동구,57.75,4686,성내어반스,33,"서울특별시 강동구 성안로9길 42-11, 성내어반스 (성내동 525-8)",4,152,38,1순위,5,315100,550,270,25
2022 2차,청년매입,신규공급,강동구,57.75,4686,허브빌,25,"서울특별시 강동구 올림픽로98가길 31-6, 허브빌 (암사동 493-15)",1,19,19,1순위,5,194000,440,610,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,도원휴먼빌,46,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",1,22,22,1순위,5,305900,210,130,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,32,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",3,50,16.7,1순위,5,225300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,35,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",7,149,21.3,1순위,5,275300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,39,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",5,110,22,1순위,5,325300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,도원휴먼빌,46,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",1,22,22,1순위,5,305900,210,130,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,32,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",3,50,16.7,1순위,5,225300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,35,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",7,149,21.3,1순위,5,275300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,39,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",5,110,22,1순위,5,325300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,도원휴먼빌,46,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",1,22,22,1순위,5,305900,210,130,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,32,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",3,50,16.7,1순위,5,225300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,35,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",7,149,21.3,1순위,5,275300,250,300,25
2022 2차,청년매입,신규공급,강북구,51.71,3158,더이룸하우스,39,"서울특별시 강북구 수유로 53-22, 더이룸하우스 (수유동 134-44외)",5,110,22,1순위,5,325300,250,300,25
2022 2차,청년매입,신규공급,광진구,57.31,5095,더 하임,37,"서울특별시 광진구 영화사로 35-3, 더 하임 (중곡동 88-20외)",6,432,72,1순위,5,282800,380,470,25
2022 2차,청년매입,신규공급,광진구,57.31,5095,더 하임,37,"서울특별시 광진구 영화사로 35-3, 더 하임 (중곡동 88-20외)",6,432,72,1순위,5,282800,380,470,25
2022 2차,청년매입,신규공급,광진구,57.31,5095,더 하임,37,"서울특별시 광진구 영화사로 35-3, 더 하임 (중곡동 88-20외)",6,432,72,1순위,5,282800,380,470,25
2022 2차,청년매입,신규공급,동대문구,53.51,3871,제이하우스,26,"서울특별시 동대문구 제기로6길 38, 제이하우스 (제기동 67-236)",10,337,33.7,1순위,5,200300,450,310,25
2022 2차,청년매입,신규공급,동대문구,53.51,3871,제이하우스,26,"서울특별시 동대문구 제기로6길 38, 제이하우스 (제기동 67-236)",10,337,33.7,1순위,5,200300,450,310,25
2022 2차,청년매입,신규공급,동대문구,53.51,3871,제이하우스,26,"서울특별시 동대문구 제기로6길 38, 제이하우스 (제기동 67-236)",10,337,33.7,1순위,5,200300,450,310,25
2022 2차,청년매입,재공급,성북구,57.7,3716,드림빌2차,14,서울특별시 성북구 서경로13길 33 드림빌2차 (정릉동 227-149),3,73,24.3,1순위,5,61900,470,400,25
2022 2차,청년매입,재공급,성북구,57.7,3716,드림빌2차,14,서울특별시 성북구 서경로13길 33 드림빌2차 (정릉동 227-149),3,73,24.3,1순위,5,61900,470,400,25
2022 2차,청년매입,재공급,성북구,57.7,3716,드림빌2차,14,서울특별시 성북구 서경로13길 33 드림빌2차 (정릉동 227-149),3,73,24.3,1순위,5,61900,470,400,25
2022 2차,청년매입,재공급,송파구,58.76,6161,,36,서울특별시 송파구 백제고분로46길 41-7 (송파동 145-5),1,131,131,1순위,7,350000,500,300,27
2022 2차,청년매입,재공급,송파구,58.76,6161,,36,서울특별시 송파구 백제고분로46길 41-7 (송파동 145-5),1,131,131,1순위,7,350000,500,300,27
2022 2차,청년매입,재공급,송파구,58.76,6161,,36,서울특별시 송파구 백제고분로46길 41-7 (송파동 145-5),1,131,131,1순위,7,350000,500,300,27
2022 2차,청년매입,재공급,영등포구,55.76,4871,양평에스하임2 나동,34,"서울특별시 영등포구 양평로28마길 24, 양평에스하임2 나동 (양평동6가 65)",1,113,113,1순위,5,306400,580,570,25
2022 2차,청년매입,신규공급,영등포구,55.76,4871,삼정주택,32,"서울특별시 영등포구 영신로47길 13-1, 삼정주택 (당산동1가 230)",5,706,141.2,1순위,5,305200,420,270,25
2022 2차,청년매입,재공급,영등포구,55.76,4871,양평에스하임2 나동,34,"서울특별시 영등포구 양평로28마길 24, 양평에스하임2 나동 (양평동6가 65)",1,113,113,1순위,5,306400,580,570,25
2022 2차,청년매입,신규공급,영등포구,55.76,4871,삼정주택,32,"서울특별시 영등포구 영신로47길 13-1, 삼정주택 (당산동1가 230)",5,706,141.2,1순위,5,305200,420,270,25
2022 2차,청년매입,재공급,영등포구,55.76,4871,양평에스하임2 나동,34,"서울특별시 영등포구 양평로28마길 24, 양평에스하임2 나동 (양평동6가 65)",1,113,113,1순위,5,306400,580,570,25
2022 2차,청년매입,신규공급,영등포구,55.76,4871,삼정주택,32,"서울특별시 영등포구 영신로47길 13-1, 삼정주택 (당산동1가 230)",5,706,141.2,1순위,5,305200,420,270,25
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 A동,33,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",2,167,83.5,1순위,5,315800,340,670,25
2022 2차,청년매입,신규공급,중구,58.21,4561,HwellsPARK장충1,28,"서울특별시 중구 장충단로 6길 45, HwellsPARK장충1 (장충동1가 50-2)",19,1069,56.3,1순위,5,300000,500,500,25
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 A동,33,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",2,167,83.5,1순위,5,315800,340,670,25
2022 2차,청년매입,신규공급,중구,58.21,4561,HwellsPARK장충1,28,"서울특별시 중구 장충단로 6길 45, HwellsPARK장충1 (장충동1가 50-2)",19,1069,56.3,1순위,5,300000,500,500,25
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 A동,33,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",2,167,83.5,1순위,5,315800,340,670,25
2022 2차,청년매입,신규공급,중구,58.21,4561,HwellsPARK장충1,28,"서울특별시 중구 장충단로 6길 45, HwellsPARK장충1 (장충동1가 50-2)",19,1069,56.3,1순위,5,300000,500,500,25
2022 2차,역세권 청년,신규공급,동대문구,53.51,3871,하트리움,15,동대문구 휘경동 281-1,40,"2,638",66,1순위 ,5,133000,110,750,25
2022 2차,역세권 청년,신규공급,동대문구,53.51,3871,하트리움,15,동대문구 휘경동 281-1,40,"2,638",66,1순위 ,5,133000,110,750,25
2022 2차,역세권 청년,신규공급,동대문구,53.51,3871,하트리움,15,동대문구 휘경동 281-1,40,"2,638",66,1순위 ,5,133000,110,750,25
2022 2차,역세권 청년,신규공급,서대문구,53.68,3759,스타타워,18,서대문구 남가좌동 269-1,2,390,195,1순위 ,5,116000,260,360,25
2022 2차,역세권 청년,신규공급,서대문구,53.68,3759,스타타워,18,서대문구 남가좌동 269-1,2,390,195,1순위 ,5,116000,260,360,25
2022 2차,역세권 청년,신규공급,서대문구,53.68,3759,스타타워,18,서대문구 남가좌동 269-1,2,390,195,1순위 ,5,116000,260,360,25
2022 2차,역세권 청년,재공급,서초구,60.32,7772,서초꽃마을,16,서초구 서초동 1502-12,2,597,298.5,1순위 ,5,148000,150,330,25
2022 2차,역세권 청년,재공급,서초구,60.32,7772,서초꽃마을,16,서초구 서초동 1502-12,2,597,298.5,1순위 ,5,148000,150,330,25
2022 2차,역세권 청년,재공급,서초구,60.32,7772,서초꽃마을,16,서초구 서초동 1502-12,2,597,298.5,1순위 ,5,148000,150,330,25
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,29,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",7,236,33.7,1순위 ,5,324200,390,350,25
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,29,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",7,236,33.7,1순위 ,5,324200,390,350,25
2022 1차,청년매입,신규공급,강남구,59.1,8432,백년빌,29,"강남구 학동로20길 63-6, 백년빌 (논현동 158-26)",7,236,33.7,1순위 ,5,324200,390,350,25
2022 1차,청년매입,재공급,강동구,57.75,4686,WISH희망,40,"강동구 천호옛8길 3, 성내동 127-13",1,81,81,1순위,5,261800,270,280,25
2022 1차,청년매입,재공급,강동구,57.75,4686,WISH희망,40,"강동구 천호옛8길 3, 성내동 127-13",1,81,81,1순위,5,261800,270,280,25
2022 1차,청년매입,재공급,강동구,57.75,4686,WISH희망,40,"강동구 천호옛8길 3, 성내동 127-13",1,81,81,1순위,5,261800,270,280,25
2022 1차,청년매입,재공급,강북구,51.71,3158,성신하우스,14,"강북구 인수봉로38길 10, 성신하우스 (수유동 468-33)",3,41,13.7,1순위,5,54600,400,630,25
2022 1차,청년매입,신규공급,강북구,51.71,3158,융성그린빌 2차,32,"강북구 인수봉로80길 17-5, 융성그린빌 2차 (수유동 291-121)",14,236,16.9,1순위,5,195700,380,420,25
2022 1차,청년매입,재공급,강북구,51.71,3158,성신하우스,14,"강북구 인수봉로38길 10, 성신하우스 (수유동 468-33)",3,41,13.7,1순위,5,54600,400,630,25
2022 1차,청년매입,신규공급,강북구,51.71,3158,융성그린빌 2차,32,"강북구 인수봉로80길 17-5, 융성그린빌 2차 (수유동 291-121)",14,236,16.9,1순위,5,195700,380,420,25
2022 1차,청년매입,재공급,강북구,51.71,3158,성신하우스,14,"강북구 인수봉로38길 10, 성신하우스 (수유동 468-33)",3,41,13.7,1순위,5,54600,400,630,25
2022 1차,청년매입,신규공급,강북구,51.71,3158,융성그린빌 2차,32,"강북구 인수봉로80길 17-5, 융성그린빌 2차 (수유동 291-121)",14,236,16.9,1순위,5,195700,380,420,25
2022 1차,청년매입,재공급,광진구,57.31,5095,지오빌,30,"광진구 자양번영로3나길 31, 자양동 589-5외",2,165,82.5,1순위,5,279900,750,710,25
2022 1차,청년매입,재공급,광진구,57.31,5095,지오빌,30,"광진구 자양번영로3나길 31, 자양동 589-5외",2,165,82.5,1순위,5,279900,750,710,25
2022 1차,청년매입,재공급,광진구,57.31,5095,지오빌,30,"광진구 자양번영로3나길 31, 자양동 589-5외",2,165,82.5,1순위,5,279900,750,710,25
2022 1차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 B동,40,"금천구 독산로96길 27-6, 독산동 234-22",1,108,108,1순위,5,254700,780,700,25
2022 1차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 B동,40,"금천구 독산로96길 27-6, 독산동 234-22",1,108,108,1순위,5,254700,780,700,25
2022 1차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 B동,40,"금천구 독산로96길 27-6, 독산동 234-22",1,108,108,1순위,5,254700,780,700,25
2022 1차,청년매입,신규공급,서대문구,53.68,3759,YJ빌라,29,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",4,202,50.5,1순위,5,284000,480,180,25
2022 1차,청년매입,신규공급,서대문구,53.68,3759,YJ빌라,29,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",4,202,50.5,1순위,5,284000,480,180,25
2022 1차,청년매입,신규공급,서대문구,53.68,3759,YJ빌라,29,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",4,202,50.5,1순위,5,284000,480,180,25
2022 1차,청년매입,재공급,서초구,60.32,7772,백년빌,36,"서초구 논현로7길 36, 서초동 392-20",1,38,38,1순위,5,454200,500,850,25
2022 1차,청년매입,재공급,서초구,60.32,7772,백년빌,36,"서초구 논현로7길 36, 서초동 392-20",1,38,38,1순위,5,454200,500,850,25
2022 1차,청년매입,재공급,서초구,60.32,7772,백년빌,36,"서초구 논현로7길 36, 서초동 392-20",1,38,38,1순위,5,454200,500,850,25
2022 1차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 103동,105동,106동",17,"성북구 장월로1마길 23, 하월곡동 231",7,470,67.1,1순위,5,75600,280,500,25
2022 1차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 103동,105동,106동",17,"성북구 장월로1마길 23, 하월곡동 231",7,470,67.1,1순위,5,75600,280,500,25
2022 1차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 103동,105동,106동",17,"성북구 장월로1마길 23, 하월곡동 231",7,470,67.1,1순위,5,75600,280,500,25
2022 1차,청년매입,신규공급,송파구,58.76,6161,꿈꾸지오,24,"송파구 송파대로47길 6, 꿈꾸지오 (석촌동 182-4)",12,628,52.3,1순위,5,254100,360,250,25
2022 1차,청년매입,신규공급,송파구,58.76,6161,네스트137,29,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",2,89,44.5,1순위,5,322900,400,650,25
2022 1차,청년매입,신규공급,송파구,58.76,6161,드림네스트,32,"송파구 가락로5길 3-75, 드림네스트 (석촌동 237-16외)",4,169,42.3,1순위,5,380400,360,260,25
